1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
1987,90031DCXXX1753B,110002000000,EDIC,1753 BLAKE AVE,LOS ANGELES,LOS ANGELES,CA,90031,,,34,-118,NAD83,NA,NA,,NO,333,Machinery,3589,NA,,,,,333319,,,,,,1.38701E+12,Acetone,NO,67641,67-64-1,4309,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90248MCHNC15220,110000000000,MECHANICAL METAL FINISHING,15220 S BROADWAY,GARDENA,LOS ANGELES,CA,90248,,,34,-118,NAD83,NA,,NA,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,1310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92707BJFBR2701S,110002000000,PONDEROSA FIBRES OF AMERICA BJ FIBRES DIV,2701 S BIRCH ST,SANTA ANA,ORANGE,CA,92707,,,34,-118,NAD83,PONDEROSA FIBRES OF AMERICA INC,NA,,NO,322,Paper,2611,,,,,,322110,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,1310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94509GYLRD1779W,110028000000,GAYLORD CONTAINER CORP,2301 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38,-122,NAD83,GAYLORD CONTAINER CORP,148336977,,NO,322,Paper,INVA,,,,,,322130,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94509GYLRD1779W,110028000000,GAYLORD CONTAINER CORP,2301 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38,-122,NAD83,GAYLORD CONTAINER CORP,148336977,,NO,2211,Electric Utilities,INVA,,,,,,221122,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,1310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90221WSTRN1000S,110002000000,WESTERN ELECTRO PLATING CO,1000 S PETROLIA AVE,COMPTON,LOS ANGELES,CA,90221,,,34,-118,NAD83,NA,NA,,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,1310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90012TRFLX1667N,110002000000,TRUFLEX RUBBER PRODS CO,1667 N MAIN ST,LOS ANGELES,LOS ANGELES,CA,90012,,,34,-118,NAD83,TECH INTERNATIONAL,4293569,,NO,313,Textiles,3069,,,,,,313320,,,,,,1.38701E+12,"1,1,1-Trichloroethane",NO,71556,71-55-6,4796,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,750,250,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92805RNGCN501EC,110000000000,ORANGE COUNTY COLOR GRAPHICS,501 E CERRITOS AVE,ANAHEIM,ORANGE,CA,92805,,,34,-118,NAD83,ORANGE COUNTY COLOR GRAPHICS,NA,,NO,323,Printing,INVA,2752,,,,,323121,,,,,,1.38701E+12,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92805RNGCN501EC,110000000000,ORANGE COUNTY COLOR GRAPHICS,501 E CERRITOS AVE,ANAHEIM,ORANGE,CA,92805,,,34,-118,NAD83,ORANGE COUNTY COLOR GRAPHICS,NA,,NO,323,Printing,2741,2752,,,,,323122,,,,,,1.38701E+12,"1,1,1-Trichloroethane",NO,71556,71-55-6,4796,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92805RNGCN501EC,110000000000,ORANGE COUNTY COLOR GRAPHICS,501 E CERRITOS AVE,ANAHEIM,ORANGE,CA,92805,,,34,-118,NAD83,ORANGE COUNTY COLOR GRAPHICS,NA,,NO,323,Printing,2741,2752,,,,,323122,,,,,,1.38701E+12,"1,1,1-Trichloroethane",NO,71556,71-55-6,4796,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94107THGLD10001,110001000000,GLIDDEN CO,1000 16TH ST,SAN FRANCISCO,SAN FRANCISCO,CA,94107,,,38,-122,NAD83,GLIDDEN CO,151334422,,NO,325,Chemicals,2851,2821,NA,,,,325510,,,,,,1.38701E+12,n-Butyl alcohol,NO,71363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,750,250,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91721,92221,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94107THGLD10001,110001000000,GLIDDEN CO,1000 16TH ST,SAN FRANCISCO,SAN FRANCISCO,CA,94107,,,38,-122,NAD83,GLIDDEN CO,151334422,,NO,325,Chemicals,2851,2821,NA,,,,325510,,,,,,1.38701E+12,"4,4'-Isopropylidenediphenol",NO,80057,80-05-7,8110,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94107THGLD10001,110001000000,GLIDDEN CO,1000 16TH ST,SAN FRANCISCO,SAN FRANCISCO,CA,94107,,,38,-122,NAD83,GLIDDEN CO,151334422,,NO,325,Chemicals,2851,2821,NA,,,,325510,,,,,,1.38701E+12,Methyl methacrylate,NO,80626,80-62-6,8458,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94107THGLD10001,110001000000,GLIDDEN CO,1000 16TH ST,SAN FRANCISCO,SAN FRANCISCO,CA,94107,,,38,-122,NAD83,GLIDDEN CO,151334422,,NO,325,Chemicals,2851,2821,NA,,,,325510,,,,,,1.38701E+12,Benzoyl peroxide,NO,94360,94-36-0,15420,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94107THGLD10001,110001000000,GLIDDEN CO,1000 16TH ST,SAN FRANCISCO,SAN FRANCISCO,CA,94107,,,38,-122,NAD83,GLIDDEN CO,151334422,,NO,325,Chemicals,2851,2821,NA,,,,325510,,,,,,1.38701E+12,Styrene,NO,100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,750,250,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,1000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90248MCHNC15220,110000000000,MECHANICAL METAL FINISHING,15220 S BROADWAY,GARDENA,LOS ANGELES,CA,90248,,,34,-118,NAD83,NA,,NA,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1.38701E+12,Nitric acid,NO,7697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,91766CNTRY1275E,110003000000,REGAL CULTURED MARBLE INC,1275 E FRANKLIN AVE,POMONA,LOS ANGELES,CA,91766,,,34,-118,NAD83,DMI INC,NA,,NO,326,Plastics and Rubber,3999,,,,,,326191,,,,,,1.38701E+12,Styrene,NO,100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,36347,2189,0,0,0,0,0,0,0,0,0,0,0,0,38536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38536,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94107THGLD10001,110001000000,GLIDDEN CO,1000 16TH ST,SAN FRANCISCO,SAN FRANCISCO,CA,94107,,,38,-122,NAD83,GLIDDEN CO,151334422,,NO,325,Chemicals,2851,2821,NA,,,,325510,,,,,,1.38701E+12,Methyl isobutyl ketone,NO,108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94107THGLD10001,110001000000,GLIDDEN CO,1000 16TH ST,SAN FRANCISCO,SAN FRANCISCO,CA,94107,,,38,-122,NAD83,GLIDDEN CO,151334422,,NO,325,Chemicals,2851,2821,NA,,,,325510,,,,,,1.38701E+12,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137921,138171,750,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94107THGLD10001,110001000000,GLIDDEN CO,1000 16TH ST,SAN FRANCISCO,SAN FRANCISCO,CA,94107,,,38,-122,NAD83,GLIDDEN CO,151334422,,NO,325,Chemicals,2851,2821,NA,,,,325510,,,,,,1.38701E+12,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40765,41015,750,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94107THGLD10001,110001000000,GLIDDEN CO,1000 16TH ST,SAN FRANCISCO,SAN FRANCISCO,CA,94107,,,38,-122,NAD83,GLIDDEN CO,151334422,,NO,325,Chemicals,2851,2821,NA,,,,325510,,,,,,1.38701E+12,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,2571,0,0,0,0,0,0,0,0,0,0,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571,2821,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94509GYLRD1779W,110028000000,GAYLORD CONTAINER CORP,2301 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38,-122,NAD83,GAYLORD CONTAINER CORP,148336977,,NO,322,Paper,INVA,,,,,,322130,,,,,,1.38701E+12,Ammonia,NO,7664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,6200,0,0,0,0,0,0,0,0,0,0,0,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94509GYLRD1779W,110028000000,GAYLORD CONTAINER CORP,2301 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38,-122,NAD83,GAYLORD CONTAINER CORP,148336977,,NO,2211,Electric Utilities,INVA,,,,,,221122,,,,,,1.38701E+12,Chlorine,NO,7782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,250,250,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94509GYLRD1779W,110028000000,GAYLORD CONTAINER CORP,2301 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38,-122,NAD83,GAYLORD CONTAINER CORP,148336977,,NO,322,Paper,INVA,,,,,,322130,,,,,,1.38701E+12,Phosphoric acid,NO,7664382,7664-38-2,152363,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90501CPRND2321S,110002000000,COOPER INDUSTRIES INC WAGNER SALES DIV,2321 ABALONE ST,TORRANCE,LOS ANGELES,CA,90501,,,34,-118,NAD83,COOPER INDUSTRIES INC,1883156,,NO,336,Transportation Equipment,3714,,,,,,336211,,,,,,1.38701E+12,Asbestos (friable),NO,1332214,1332-21-4,85282,YES,TRI,NO,Metals with qualifiers,YES,NO,NO,R,Pounds,0,300,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000300,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92634HGHSR1901W,110001000000,HUGHES AIRCRAFT CO FULLERTON BUSINESS UNIT,1901 W MALVERN AVE BUILDING 606/B027,FULLERTON,ORANGE,CA,92831,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,334,Computers and Electronic Products,3679,3471,3672,,,,334290,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,63700,0,0,0,0,0,0,0,0,0,0,63700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63700,64200,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92634HGHSR1901W,110001000000,HUGHES AIRCRAFT CO FULLERTON BUSINESS UNIT,1901 W MALVERN AVE BUILDING 606/B027,FULLERTON,ORANGE,CA,92831,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,334,Computers and Electronic Products,3679,3471,3672,,,,334290,,,,,,1.38701E+12,Nitric acid,NO,7697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,33817,0,0,0,0,0,0,0,0,0,0,33817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33817,34317,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92634HGHSR1901W,110001000000,HUGHES AIRCRAFT CO FULLERTON BUSINESS UNIT,1901 W MALVERN AVE BUILDING 606/B027,FULLERTON,ORANGE,CA,92831,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,334,Computers and Electronic Products,3679,3471,3672,,,,334290,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,17300,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92634HGHSR1901W,110001000000,HUGHES AIRCRAFT CO FULLERTON BUSINESS UNIT,1901 W MALVERN AVE BUILDING 606/B027,FULLERTON,ORANGE,CA,92831,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,334,Computers and Electronic Products,3679,3471,3672,,,,334220,,,,,,1.38701E+12,Dichloromethane,NO,75092,75-09-2,5306,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,134607,0,0,0,0,0,0,0,0,0,0,0,0,0,134607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134607,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92634HGHSR1901W,110001000000,HUGHES AIRCRAFT CO FULLERTON BUSINESS UNIT,1901 W MALVERN AVE BUILDING 606/B027,FULLERTON,ORANGE,CA,92831,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,334,Computers and Electronic Products,3679,3471,3672,,,,334290,,,,,,1.38701E+12,Freon 113 (CFC-113),NO,76131,76-13-1,6148,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,272987,0,0,0,0,0,0,0,0,0,0,0,0,0,272987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272987,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92634HGHSR1901W,110001000000,HUGHES AIRCRAFT CO FULLERTON BUSINESS UNIT,1901 W MALVERN AVE BUILDING 606/B027,FULLERTON,ORANGE,CA,92831,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,334,Computers and Electronic Products,3679,3471,3672,,,,334290,,,,,,1.38701E+12,Ammonia,NO,7664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92634HGHSR1901W,110001000000,HUGHES AIRCRAFT CO FULLERTON BUSINESS UNIT,1901 W MALVERN AVE BUILDING 606/B027,FULLERTON,ORANGE,CA,92831,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,334,Computers and Electronic Products,3679,3471,3672,,,,334290,,,,,,1.38701E+12,"1,1,1-Trichloroethane",NO,71556,71-55-6,4796,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,105639,0,0,0,0,0,0,0,0,0,0,0,0,0,105639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105639,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90023HCKRY4542E,110001000000,ELITE COMFORT SOLUTIONS,4542 E DUNHAM ST,LOS ANGELES,LOS ANGELES,CA,90040,,,34,-118,NAD83,ELITE COMFORT SOLUTIONS LLC,80227050,ELITE COMFORT SOLUTIONS LLC,NO,326,Plastics and Rubber,3069,,,,,,326150,,,,,,1.38701E+12,Dichloromethane,NO,75092,75-09-2,5306,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0,336865,0,0,0,0,0,0,0,0,0,0,0,0,336865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336865,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90023HCKRY4542E,110001000000,ELITE COMFORT SOLUTIONS,4542 E DUNHAM ST,LOS ANGELES,LOS ANGELES,CA,90040,,,34,-118,NAD83,ELITE COMFORT SOLUTIONS LLC,80227050,ELITE COMFORT SOLUTIONS LLC,NO,326,Plastics and Rubber,3069,,,,,,326150,,,,,,1.38701E+12,"1,1,1-Trichloroethane",NO,71556,71-55-6,4796,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,36011,0,0,0,0,0,0,0,0,0,0,0,0,0,36011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36011,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90023HCKRY4542E,110001000000,ELITE COMFORT SOLUTIONS,4542 E DUNHAM ST,LOS ANGELES,LOS ANGELES,CA,90040,,,34,-118,NAD83,ELITE COMFORT SOLUTIONS LLC,80227050,ELITE COMFORT SOLUTIONS LLC,NO,326,Plastics and Rubber,3069,,,,,,326150,,,,,,1.38701E+12,"Toluene-2,4-diisocyanate",NO,584849,584-84-9,55939,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
